1,paper_A4,0
1,paper_A3,0
1,Richo_ink_black,0
1,Richo_ink_cyan,0
1,Richo_ink_magenta,0
1,Richo_ink_yellow,0
1,glue,0
1,clear_files,0
1,paper_tag,0
1,pen,0
2,air_duster,0
2,flux_cleaner,0
2,masking_tape,0
2,Curing_tape,0
2,gum_tape,0
2,battery_D,0
2,battery_C,0
2,battery_AA,0
2,battery_AAA,0
2,battery_N,0
3,detergent,0
3,filter_tap_water,0
3,sponge,0
3,wet_tissue,0
3,tissue,0
3,kimwipe,0
4,paper_cup,0
4,coffee,0
